time,temp31,temp180,humi,pressure,altitude,smoke,fire_alarm,,
41:15.5,33.56107424,31.52338547,47.82024872,1016.7894,-29.43,0,FALSE,,
41:15.7,33.68657969,31.61503642,47.8721294,1016.776383,-29.32,0.44,FALSE,,
41:15.8,33.82810712,31.81348241,47.94995041,1016.760152,-29.18,0.47,FALSE,,
41:16.0,33.87350271,32.09557927,47.92095827,1016.725481,-28.89,1.76,FALSE,,
41:16.1,34.02838178,32.407756,47.85839628,1016.732182,-28.95,0.48,FALSE,,
41:16.3,34.15388724,32.74229279,47.78973068,1016.719145,-28.84,0.82,FALSE,,
41:16.4,34.29541466,33.01563766,47.74853132,1016.686223,-28.57,0,FALSE,,
41:16.6,34.39688716,33.17493772,47.71496147,1016.724192,-28.88,0,FALSE,,
41:16.7,34.50904097,33.26591667,47.62035554,1016.734135,-28.97,0.48,FALSE,,
41:16.9,34.63454643,33.29623498,47.50438697,1016.765479,-29.23,0.24,FALSE,,
41:17.0,34.7066453,33.28107632,47.39452201,1016.770864,-29.27,1.76,FALSE,,
41:17.2,34.84817273,33.25075601,47.15800717,1016.773961,-29.3,0.82,FALSE,,
41:17.4,34.90424964,33.23559435,46.90470741,1016.779328,-29.34,0.48,FALSE,,
41:17.5,35.0030518,33.26591667,46.65293355,1016.714995,-28.81,0.47,FALSE,,
41:17.7,35.10185397,33.30381394,46.31570916,1016.787668,-29.41,0,FALSE,,
41:17.8,35.18730449,33.33412726,46.08682383,1016.796018,-29.48,0.48,FALSE,,
41:18.0,35.30212863,33.40989315,45.84878309,1016.765105,-29.22,1.1,FALSE,,
41:18.1,35.41428244,33.54620918,45.61074235,1016.68533,-28.56,0.48,FALSE,,
41:18.3,35.56916152,33.77322478,45.3635462,1016.724984,-28.89,0.44,FALSE,,
41:18.4,35.66796368,33.96979312,45.11177234,1016.732547,-28.95,0.48,FALSE,,
41:18.6,35.75341421,34.21904696,44.90577554,1016.640469,-28.19,0.06,FALSE,,
41:18.7,35.88158999,34.62635157,44.73029679,1016.675157,-28.48,0,FALSE,,
41:18.9,36.03646906,34.9878183,44.58991379,1016.681755,-28.53,0.05,FALSE,,
41:19.0,36.19401846,35.19842403,44.53498131,1016.723561,-28.88,1.51,FALSE,,
41:19.2,36.30617227,35.30365842,44.44647898,1016.784454,-29.38,1.74,FALSE,,
41:19.3,36.46105135,35.45391453,44.3198291,1016.722668,-28.87,0.48,FALSE,,
41:19.5,36.6052491,35.65661416,44.19470512,1016.674894,-28.47,0.48,FALSE,,
41:19.6,36.80018311,35.77665369,44.08636606,1016.678321,-28.5,0,FALSE,,
41:19.8,36.99778744,35.97908833,44.07110704,1016.667445,-28.41,0.47,FALSE,,
41:19.9,37.15533684,36.29365952,44.07568475,1016.647293,-28.25,0.43,FALSE,,
41:20.1,37.26749065,36.57045496,43.95819028,1016.720398,-28.85,0.24,FALSE,,
41:20.2,37.35294118,36.78719082,43.79797055,1016.64502,-28.23,0.66,FALSE,,
41:20.4,37.53719387,37.17535922,43.48058289,1016.565372,-27.57,0.48,FALSE,,
41:20.6,37.76417182,37.67463736,43.24406806,1016.589903,-27.77,0.41,FALSE,,
41:20.7,37.94575418,38.0763451,43.08232242,1016.711521,-28.78,0.47,FALSE,,
41:20.9,38.08995193,38.30667837,42.91447318,1016.671374,-28.45,0.24,FALSE,,
41:21.0,38.24483101,38.46259698,42.60624094,1016.623978,-28.05,0.1,FALSE,,
41:21.2,38.35698482,38.66292986,42.26443885,1016.642965,-28.21,0.48,FALSE,,
41:21.3,38.52788586,38.83346572,41.8142977,1016.687563,-28.58,0.88,FALSE,,
41:21.5,38.71213855,38.96685326,41.38857099,1016.651411,-28.28,1.62,FALSE,,
41:21.6,38.92576486,39.10017499,41.05897612,1016.704011,-28.72,0.48,FALSE,,
41:21.8,39.12069886,39.21122641,40.74921798,1016.664822,-28.39,0.48,FALSE,,
41:21.9,39.30495155,39.29263531,40.57373922,1016.625032,-28.06,0.65,FALSE,,
41:22.1,39.60402838,39.47756533,40.46082246,1016.702262,-28.7,0.41,FALSE,,
41:22.2,39.87373159,39.65498088,40.43640803,1016.695298,-28.64,0.47,FALSE,,
41:22.4,40.11139086,39.84705225,40.36774243,1016.648755,-28.26,0.07,FALSE,,
41:22.5,40.29831388,40.16441718,40.33569848,1016.606194,-27.9,0.05,FALSE,,
41:22.7,40.49324788,40.54036046,40.25024796,1016.591422,-27.78,0.15,FALSE,,
41:22.8,40.70687419,40.87165995,40.00762951,1016.64077,-28.19,0.25,FALSE,,
41:23.0,40.94720378,41.16582543,39.79705501,1016.581812,-27.7,0.46,FALSE,,
41:23.1,41.2729839,41.49640229,39.57732509,1016.618824,-28.01,0.24,FALSE,,
41:23.3,41.52666514,41.75325727,39.36675059,1016.633414,-28.13,0.24,FALSE,,
41:23.4,41.68421454,41.98789865,39.15617609,1016.587193,-27.75,0.47,FALSE,,
41:23.6,41.90852216,42.17840698,38.73044938,1016.667034,-28.41,1.62,FALSE,,
41:23.7,42.12214847,42.3468313,38.41000992,1016.694703,-28.64,0.47,FALSE,,
41:23.9,42.34912642,42.47857503,38.1155108,1016.702523,-28.7,0.47,FALSE,,
41:24.1,42.54673075,42.63951616,37.64553292,1016.645584,-28.23,0.47,FALSE,,
41:24.2,42.74166476,42.92460875,37.25490196,1016.561823,-27.54,0.47,FALSE,,
41:24.4,42.99801633,43.34079939,36.85664149,1016.563675,-27.55,0.47,FALSE,,
41:24.5,43.25169757,43.76371021,36.52552071,1016.598349,-27.84,0.47,FALSE,,
41:24.7,43.59082933,44.12054611,36.2386511,1016.555289,-27.48,0.47,FALSE,,
41:24.8,43.80445563,44.46243421,36.01892119,1016.569804,-27.6,0.24,FALSE,,
41:25.0,44.07415885,44.76037415,35.77935454,1016.645589,-28.23,0.24,FALSE,,
41:25.1,44.3011368,44.96368468,35.51995117,1016.665763,-28.4,0.01,FALSE,,
41:25.3,44.50141146,45.05077812,35.28038453,1016.63992,-28.18,0.47,FALSE,,
41:25.4,44.72571908,45.09431595,34.95689326,1016.52088,-27.2,0.63,FALSE,,
41:25.6,44.99542229,45.18862765,34.58457313,1016.680502,-28.52,0.47,FALSE,,
41:25.7,45.27580682,45.24665186,34.38010224,1016.61062,-27.94,0.47,FALSE,,
41:25.9,45.5054551,45.39166667,34.2870222,1016.679214,-28.51,0.47,FALSE,,
41:26.0,45.71908141,45.44240647,34.0779736,1016.710203,-28.77,0.23,FALSE,,
41:26.2,45.90066377,45.44240647,33.64766918,1016.611931,-27.95,0.48,FALSE,,
41:26.3,46.11429007,45.66701586,33.16700999,1016.632252,-28.12,0.47,FALSE,,
41:26.5,46.35461967,46.43387227,32.71229114,1016.505817,-27.07,0.47,FALSE,,
41:26.6,46.58159762,47.40077491,32.28809033,1016.467287,-26.75,0.48,FALSE,,
41:26.8,46.82192721,48.09179731,31.93560693,1016.499759,-27.02,0.47,FALSE,,
41:26.9,47.13435569,48.69531716,31.56023499,1016.519729,-27.19,0.47,FALSE,,
41:27.1,47.36133364,49.39812558,31.23369192,1016.499369,-27.02,0.47,FALSE,,
41:27.3,47.62836652,50.13531803,31.00022889,1016.494614,-26.98,0.24,FALSE,,
41:27.4,48.01022354,50.89244235,30.71335927,1016.54334,-27.38,0.25,FALSE,,
41:27.6,48.3947509,51.6694053,30.84611276,1016.517518,-27.17,0.48,FALSE,,
41:27.7,48.59235523,52.48032728,30.80491341,1016.527734,-27.25,0.47,FALSE,,
41:27.9,48.77660792,53.36757145,30.27237354,1016.480177,-26.86,0.47,FALSE,,
41:28.0,48.99023423,54.20333142,29.61013199,1016.526719,-27.24,0.47,FALSE,,
41:28.2,49.24658579,54.92439615,28.99671931,1016.57694,-27.66,0.24,FALSE,,
41:28.3,49.59639887,55.37619291,28.66254673,1016.631844,-28.12,0.06,FALSE,,
41:28.5,50.10910201,55.73587289,28.54352636,1016.700432,-28.69,0.05,FALSE,,
41:28.6,50.43488212,56.15863837,28.78919661,1016.637834,-28.17,0.48,FALSE,,
41:28.8,50.68856336,56.60209701,28.74952316,1016.646614,-28.24,0.48,FALSE,,
41:28.9,51.12649729,56.90451644,28.33600366,1016.792138,-29.45,0.48,FALSE,,
41:29.1,51.5537499,56.88342417,28.29633021,1016.74551,-29.06,0.47,FALSE,,
41:29.2,51.90623331,56.85529957,28.36804761,1016.844409,-29.88,0.19,FALSE,,
41:29.4,52.17593652,56.68651413,28.1544213,1016.85355,-29.96,0.47,FALSE,,
41:29.5,52.43228809,56.34170797,27.83855955,1016.758052,-29.17,0.47,FALSE,,
41:29.7,52.74204623,56.03185241,27.53185321,1016.859189,-30,0.48,FALSE,,
41:29.8,53.02777142,55.64421865,27.21599145,1016.782017,-29.36,0.63,FALSE,,
41:30.0,53.35355154,55.32680125,26.86198215,1016.819014,-29.67,0.94,FALSE,,
41:30.1,53.60990311,55.08681655,26.56137942,1016.826488,-29.73,0.47,FALSE,,
41:30.3,53.93301289,54.8184358,26.2043183,1016.757809,-29.16,0.47,FALSE,,
41:30.4,54.17334249,54.76897842,25.93270771,1016.799881,-29.51,0.47,FALSE,,
41:30.6,54.4430457,54.8184358,25.55428397,1016.697661,-28.66,0,FALSE,,
41:30.8,54.79552911,54.83963002,25.34676127,1016.492286,-26.96,0.11,FALSE,,
41:30.9,55.07858396,54.93145922,25.23384451,1016.757121,-29.16,0.29,FALSE,,
41:31.1,55.37766079,54.84669453,24.93934539,1016.840869,-29.85,0.31,FALSE,,
41:31.2,55.60196841,54.76897842,24.59296559,1016.80389,-29.55,0.48,FALSE,,
41:31.4,55.85831998,54.88201524,23.96124208,1016.811341,-29.61,0.47,FALSE,,
41:31.5,56.10131991,55.09387688,23.48973831,1016.786044,-29.4,0.34,FALSE,,
41:31.7,56.32562753,55.22094251,23.04570077,1016.531255,-27.28,0.68,FALSE,,
41:31.8,56.4805066,55.58075416,22.62912947,1016.749413,-29.09,0.03,FALSE,,
41:32.0,56.83566033,55.84160334,22.25375753,1016.714245,-28.8,0.2,FALSE,,
41:32.1,57.13473716,56.08820633,22.1622034,1016.670623,-28.44,0.44,FALSE,,
41:32.3,57.40444038,56.22201739,22.20798047,1016.722046,-28.87,1.76,FALSE,,
41:32.4,57.75425345,56.24314166,22.15152209,1016.636154,-28.15,0.48,FALSE,,
41:32.6,58.09605554,56.51062672,22.34988937,1016.580977,-27.7,1.54,FALSE,,
41:32.7,58.3791104,57.12241082,22.38193332,1016.600839,-27.86,0.48,FALSE,,
41:32.9,58.64881361,57.82456887,22.0187686,1016.544243,-27.39,0.48,FALSE,,
41:33.0,58.81704433,58.5606601,21.55184253,1016.555116,-27.48,0.48,FALSE,,
41:33.2,59.08941787,59.14168835,20.9765774,1016.652112,-28.29,0.65,FALSE,,
41:33.3,59.38315404,59.58222662,20.67444877,1016.684773,-28.56,0.48,FALSE,,
41:33.5,59.70893416,59.91061423,20.63172351,1016.648432,-28.26,0.63,FALSE,,
41:33.6,60.05073625,60.27367291,20.61951629,1016.763153,-29.21,1.65,FALSE,,
41:33.8,60.37651637,60.62250918,20.41351949,1016.707282,-28.74,1.14,FALSE,,
41:33.9,60.65690089,61.06168598,20.28534371,1016.695579,-28.65,0,FALSE,,
41:34.1,60.92927443,61.45173516,20.01068132,1016.77796,-29.33,0,FALSE,,
41:34.2,61.12420844,61.79973377,19.70397498,1016.950408,-30.76,0.48,FALSE,,
41:34.4,61.21232929,61.93190958,19.19584955,1016.813337,-29.62,0.24,FALSE,,
41:34.6,61.36720836,61.95277626,18.61295491,1016.996852,-31.15,1.74,FALSE,,
41:34.7,61.53543908,61.77886071,18.26962692,1016.901143,-30.35,2.49,FALSE,,
41:34.9,61.63691157,61.68840069,17.85458152,1016.96556,-30.89,0.78,FALSE,,
41:35.0,61.7223621,61.58400333,17.50514992,1016.902035,-30.36,0.82,FALSE,,
41:35.2,61.80514229,61.54919933,17.15724422,1016.944526,-30.71,3.54,FALSE,,
41:35.3,61.87724117,61.52831577,16.90241855,1016.895192,-30.3,0,FALSE,,
41:35.5,61.96002136,61.67448231,16.69947356,1016.890667,-30.27,0.47,FALSE,,
41:35.6,62.10421912,61.84843418,16.49805447,1016.718146,-28.83,0.47,FALSE,,
41:35.8,62.22972457,62.09881871,16.42175937,1016.824321,-29.72,0.48,FALSE,,
41:35.9,62.42732891,62.23786737,16.51178759,1016.786944,-29.41,0.24,FALSE,,
41:36.1,62.73975738,62.2795745,16.864271,1016.840409,-29.85,0.48,FALSE,,
41:36.2,62.8252079,62.30737734,16.98329137,1016.847531,-29.91,0.44,FALSE,,
41:36.4,62.88395514,62.27262355,16.82459754,1016.699151,-28.68,0.47,FALSE,,
41:36.5,62.98275731,62.33517866,16.60486763,1016.748748,-29.09,0.47,FALSE,,
41:36.7,63.05218585,62.36297844,16.47974365,1016.833226,-29.79,0.47,FALSE,,
41:36.8,63.1216144,62.34212875,16.40192264,1016.824851,-29.72,0.85,FALSE,,
41:37.0,63.20706493,62.46721408,16.22796979,1016.724256,-28.88,0.47,FALSE,,
41:37.1,63.24979019,62.77979295,16.11505303,1016.783155,-29.37,0.64,FALSE,,
41:37.3,63.24979019,63.02971869,15.92584115,1016.762984,-29.21,1.56,FALSE,,
41:37.4,63.4634165,63.21708345,15.98229953,1016.827686,-29.74,0.62,FALSE,,
41:37.6,63.68772412,63.33501906,16.60486763,1016.918157,-30.49,0,FALSE,,
41:37.7,63.90135042,63.46679777,17.08400092,1016.764727,-29.22,0,FALSE,,
41:37.9,64.12565805,63.86886409,17.59670405,1016.643775,-28.22,0.17,FALSE,,
41:38.1,64.28320745,64.63748335,18.00564584,1016.502792,-27.05,0.11,FALSE,,
41:38.2,64.5101854,65.61916287,17.88204776,1016.503417,-27.05,0.63,FALSE,,
41:38.4,64.62500954,66.44048913,17.65774014,1016.619044,-28.01,1.68,FALSE,,
41:38.5,64.69443809,67.15730359,17.28694591,1016.463709,-26.72,1.56,FALSE,,
41:38.7,64.87869078,67.95576911,16.92072938,1016.39446,-26.15,0.29,FALSE,,
41:38.8,65.13237201,68.99351867,16.95582513,1016.433979,-26.47,0,FALSE,,
41:39.0,65.21782254,70.01576114,16.74677653,1016.509076,-27.1,0.49,FALSE,,
41:39.1,65.4180972,70.63239595,16.41107805,1016.51853,-27.18,0.07,FALSE,,
41:39.3,65.61570153,71.07052004,16.33478294,1016.645733,-28.23,0.8,FALSE,,
41:39.4,65.99755856,71.55620747,16.56672007,1016.661553,-28.36,0.49,FALSE,,
41:39.6,66.57969024,72.10984983,17.36934463,1016.760528,-29.19,0.49,FALSE,,
41:39.7,67.10307469,72.41722341,17.94613565,1016.705272,-28.73,1.35,FALSE,,
41:39.9,67.6131075,72.66984394,18.25131609,1016.747945,-29.08,0.17,FALSE,,
41:40.0,68.07774472,72.86777562,18.42221714,1016.876908,-30.15,0,FALSE,,
41:40.2,68.49164569,72.9633075,18.18417639,1016.861338,-30.02,0.06,FALSE,,
41:40.3,68.87350271,72.82682914,17.60738537,1016.65117,-28.28,0.2,FALSE,,
41:40.5,69.2713817,72.70397436,17.27321279,1016.793309,-29.46,1.23,FALSE,,
41:40.6,69.72533761,72.45819555,16.97108415,1016.889549,-30.26,1.74,FALSE,,
41:40.8,70.16327153,72.06885564,16.81544213,1016.825366,-29.72,2.47,FALSE,,
41:40.9,70.64393072,71.69979034,16.92072938,1016.718134,-28.83,0.49,FALSE,,
41:41.1,71.09788663,71.49466204,16.78187228,1016.953116,-30.78,0,FALSE,,
41:41.2,71.57854582,71.23473779,16.41260395,1016.88702,-30.24,0,FALSE,,
41:41.4,72.06187533,70.98155087,16.22491798,1016.825758,-29.73,0.05,FALSE,,
41:41.6,72.52918288,70.78988211,16.36530098,1016.883292,-30.21,0.48,FALSE,,
41:41.7,73.05256733,70.59130606,16.32410163,1016.863775,-30.04,0.56,FALSE,,
41:41.9,73.42107271,70.47486995,16.19745174,1017.064475,-31.71,0.49,FALSE,,
41:42.0,73.73350118,70.26248894,15.56115053,1016.936619,-30.65,0.62,FALSE,,
41:42.2,74.01655604,70.15284436,14.79056992,1016.877708,-30.16,1.37,FALSE,,
41:42.3,74.31296254,70.1734042,14.20462348,1016.883337,-30.21,0.2,FALSE,,
41:42.5,74.5960174,70.40636791,13.69649805,1016.768633,-29.25,0.48,FALSE,,
41:42.6,75.00724804,70.92679435,13.56069276,1016.716163,-28.82,0.17,FALSE,,
41:42.8,75.4024567,71.49466204,13.80331121,1016.679287,-28.51,0.92,FALSE,,
41:42.9,75.82703899,72.08252066,13.92538338,1016.691606,-28.61,0.48,FALSE,,
41:43.1,76.28099489,72.66301765,14.01235981,1016.67566,-28.48,1.24,FALSE,,
41:43.2,76.59342336,73.50212167,13.78347448,1016.611277,-27.95,1.56,FALSE,,
41:43.4,76.97528038,74.51718816,13.56527047,1016.670971,-28.44,0.8,FALSE,,
41:43.5,77.38651102,75.54434481,13.69649805,1016.636547,-28.16,0,FALSE,,
41:43.7,77.7550164,76.40028993,13.65224689,1016.61812,-28,0,FALSE,,
41:43.8,78.12352178,76.99070101,13.64309148,1016.716924,-28.82,0.11,FALSE,,
41:44.0,78.54810407,77.47895348,13.64766918,1016.64752,-28.25,0.06,FALSE,,
41:44.1,78.87388418,78.19040725,13.57289998,1016.715683,-28.81,1.76,FALSE,,
41:44.3,79.13023575,78.75231406,13.0281529,1016.730548,-28.94,0.48,FALSE,,
41:44.4,79.31448844,79.1109032,12.57495995,1016.7945,-29.47,1.51,FALSE,,
41:44.6,79.48538949,79.30027833,12.27893492,1016.852263,-29.95,0.48,FALSE,,
41:44.7,79.68299382,79.37466287,12.01342794,1016.865775,-30.06,0,FALSE,,
41:44.9,79.82185092,79.21912331,11.76470588,1016.547147,-27.41,0.48,FALSE,,
41:45.0,79.97940032,79.33409038,11.48241398,1016.848074,-29.91,0.17,FALSE,,
41:45.2,80.21972992,79.37466287,11.67467765,1016.718295,-28.84,0.21,FALSE,,
41:45.4,80.46005951,79.48284569,11.7097734,1016.761134,-29.19,0.24,FALSE,,
41:45.5,80.6443122,79.57749317,11.58617533,1016.688346,-28.59,1.31,FALSE,,
41:45.7,80.85793851,79.75323622,11.76012818,1016.717764,-28.83,0.48,FALSE,,
41:45.8,81.08491646,79.94245334,11.80743114,1016.765121,-29.22,0.24,FALSE,,
41:46.0,81.52552071,80.08433592,12.20416571,1016.701114,-28.69,0,FALSE,,
41:46.1,81.86465248,80.39503623,12.31860838,1016.672011,-28.45,0.48,FALSE,,
41:46.3,82.07560845,80.6921128,12.25604639,1016.665243,-28.39,0.47,FALSE,,
41:46.4,82.21713588,80.82711066,11.83489738,1016.717,-28.82,0.47,FALSE,,
41:46.6,82.43076219,80.90134968,11.82116426,1016.783597,-29.38,0.48,FALSE,,
41:46.7,82.62836652,80.79336335,11.79217212,1016.772747,-29.29,0.62,FALSE,,
41:46.9,82.81261921,80.60435184,11.62279698,1016.926484,-30.56,0.47,FALSE,,
41:47.0,82.98084993,80.22619268,11.48241398,1016.957511,-30.82,0,FALSE,,
41:47.2,83.06897078,79.80054483,11.16960403,1016.946841,-30.73,0,FALSE,,
41:47.3,83.12504768,79.42199473,10.88578622,1016.884289,-30.21,0.47,FALSE,,
41:47.5,83.18112459,79.23264974,10.72709239,1016.961684,-30.86,0.47,FALSE,,
41:47.6,83.22384985,79.20559663,10.68131533,1016.916122,-30.48,0.48,FALSE,,
41:47.8,83.21049821,79.23941287,10.62027924,1016.945692,-30.72,0.48,FALSE,,
41:47.9,83.33600366,79.25293895,10.66758221,1016.854725,-29.97,0.48,FALSE,,
41:48.1,83.40543221,79.26646478,10.71641108,1016.856433,-29.98,0.1,FALSE,,
41:48.2,83.34935531,79.31380333,10.46463722,1016.908732,-30.42,0.47,FALSE,,
41:48.4,83.34935531,79.37466287,10.38681621,1016.869989,-30.09,0.47,FALSE,,
41:48.6,83.30663005,79.44227892,10.41580835,1016.91208,-30.44,0.47,FALSE,,
41:48.7,83.32265202,79.47608471,10.3837644,1016.907814,-30.41,0.47,FALSE,,
41:48.9,83.32265202,79.40171001,10.3837644,1016.742716,-29.04,0.47,FALSE,,
41:49.0,83.40543221,79.45580141,10.57602808,1016.917962,-30.49,0.48,FALSE,,
41:49.2,83.46417945,79.58425326,10.51194018,1016.815625,-29.64,0.48,FALSE,,
41:49.3,83.48020142,79.92893936,10.47989624,1016.784655,-29.39,0.48,FALSE,,
41:49.5,83.40543221,80.38828319,10.33798734,1016.776834,-29.32,0.03,FALSE,,
41:49.6,83.42412451,80.6921128,10.43259327,1016.720161,-28.85,0.11,FALSE,,
41:49.8,83.49355306,80.88785219,10.4509041,1016.778025,-29.33,0.48,FALSE,,
41:49.9,83.60570687,81.05655432,10.56076905,1016.773499,-29.29,0.48,FALSE,,
41:50.1,83.71786069,81.17125136,10.74998093,1016.716875,-28.82,0.45,FALSE,,
41:50.2,83.80331121,81.32640353,10.78507668,1016.722982,-28.87,0.48,FALSE,,
41:50.4,83.70450904,81.45455007,10.64011597,1016.755874,-29.15,0.48,FALSE,,
41:50.5,83.73388266,81.60290478,10.51499199,1016.760679,-29.19,0.48,FALSE,,
41:50.7,83.78995956,81.74449067,10.51499199,1016.773012,-29.29,0.48,FALSE,,
41:50.8,83.76058595,81.7714566,10.38834211,1016.724525,-28.89,0.48,FALSE,,
41:51.0,83.76058595,81.79842163,10.34256504,1016.862295,-30.03,0.47,FALSE,,
41:51.1,83.86205844,81.75123223,10.32883192,1016.828622,-29.75,0.62,FALSE,,
41:51.3,84.01693751,81.78493923,10.62943465,1016.784943,-29.39,0.24,FALSE,,
41:51.4,84.10238804,81.80516275,10.61112383,1016.812067,-29.61,0.48,FALSE,,
41:51.6,84.01693751,81.75797374,10.29678798,1016.8419,-29.86,0.43,FALSE,,
41:51.7,83.93148699,81.61639022,10.07705806,1016.846508,-29.9,0.48,FALSE,,
41:51.9,83.86205844,81.42757355,10.07705806,1016.854955,-29.97,0.06,FALSE,,
41:52.1,83.78995956,81.21847477,10.04501411,1016.877814,-30.16,0.33,FALSE,,
41:52.2,83.67513542,81.00257353,9.933623255,1016.878138,-30.16,1.68,FALSE,,
41:52.4,83.59235523,80.80011293,9.852750439,1016.887515,-30.24,0.57,FALSE,,
41:52.5,83.64843214,80.65160895,10.07553216,1016.84693,-29.9,0.47,FALSE,,
41:52.7,83.71786069,80.50307705,10.21744106,1016.894686,-30.3,0.47,FALSE,,
41:52.8,83.61905852,80.31399587,10.09079118,1016.933411,-30.62,0.48,FALSE,,
41:53.0,83.48020142,80.13837963,9.994659342,1016.913956,-30.46,0.47,FALSE,,
41:53.1,83.40543221,79.96272386,10.00839246,1016.940409,-30.68,0.63,FALSE,,
41:53.3,83.34935531,79.80054483,10.05416953,1016.967927,-30.91,0.63,FALSE,,
41:53.4,83.21049821,79.65861032,10.00686656,1016.955271,-30.8,0.47,FALSE,,
41:53.6,83.13839933,79.57749317,10.05416953,1016.937053,-30.65,0.47,FALSE,,
41:53.7,83.08232242,79.53017088,10.00686656,1016.901791,-30.36,0,FALSE,,
41:53.9,83.05561913,79.52341032,10.00686656,1016.871462,-30.11,0.47,FALSE,,
41:54.0,83.11169604,79.49636747,10.15030137,1016.927162,-30.57,0.32,FALSE,,
41:54.2,83.26657511,79.50312827,10.54245823,1016.940634,-30.68,0.47,FALSE,,
41:54.3,83.39208057,79.54369183,10.5897612,1016.890794,-30.27,0.47,FALSE,,
41:54.5,83.50690471,79.59777326,10.71641108,1016.829906,-29.76,0.23,FALSE,,
41:54.6,83.52025635,79.63157222,10.7316701,1016.897215,-30.32,0.65,FALSE,,
41:54.8,83.57900359,79.65861032,10.65690089,1016.976352,-30.98,0.48,FALSE,,
41:54.9,83.50690471,79.63833183,10.4509041,1016.889596,-30.26,0,FALSE,,
41:55.1,83.42412451,79.63833183,10.32425422,1016.872733,-30.12,0.48,FALSE,,
41:55.3,83.32265202,79.67888828,10.16708629,1016.831215,-29.77,0.48,FALSE,,
41:55.4,83.30663005,79.73971895,10.26016632,1016.876402,-30.15,0.48,FALSE,,
41:55.6,83.19447623,79.75999477,10.21286336,1016.878802,-30.17,0.48,FALSE,,
41:55.7,82.96749828,79.75999477,10.13046464,1016.912537,-30.45,0.24,FALSE,,
41:55.9,82.72716869,79.72620143,10.02059968,1016.857932,-29.99,0.47,FALSE,,
41:56.0,82.51354238,79.67888828,9.985503929,1016.84808,-29.91,0.48,FALSE,,
41:56.2,82.34531167,79.62481254,9.921416037,1016.828949,-29.75,0.48,FALSE,,
41:56.3,82.2465095,79.5166497,9.967193103,1016.845347,-29.89,0.47,FALSE,,
41:56.5,82.18776226,79.39494831,9.997711147,1016.885151,-30.22,0.47,FALSE,,
41:56.6,82.04890517,79.27999038,10.02975509,1016.866563,-30.07,1.65,FALSE,,
41:56.8,81.83527886,79.1717789,9.916838331,1016.878113,-30.16,0.05,FALSE,,
41:56.9,81.65102617,79.07708126,9.947356374,1016.933327,-30.62,0.47,FALSE,,
41:57.1,81.46944381,79.09737461,9.94430457,1016.868566,-30.08,0.01,FALSE,,
41:57.2,81.32524605,79.30027833,9.929045548,1016.83541,-29.81,0.17,FALSE,,
41:57.4,81.26916915,79.47608471,10.05416953,1016.836167,-29.81,0.65,FALSE,,
41:57.5,81.12764172,79.67888828,10.06790265,1016.822783,-29.7,0.48,FALSE,,
41:57.7,80.95674067,79.89515339,10.08010986,1016.806058,-29.56,0.48,FALSE,,
41:57.8,80.85793851,80.05731266,10.11215381,1016.824643,-29.72,0.24,FALSE,,
41:58.0,80.8018616,80.12486905,10.22201877,1016.832262,-29.78,0,FALSE,,
41:58.1,80.71641108,80.12486905,10.23575189,1016.8829,-30.2,0.48,FALSE,,
41:58.3,80.63096056,80.10460275,10.28152895,1016.889059,-30.25,0.48,FALSE,,
41:58.5,80.61493858,80.03028846,10.48447395,1016.931271,-30.6,0.48,FALSE,,
41:58.6,80.63096056,79.90866795,10.54856184,1016.929947,-30.59,0.48,FALSE,,
41:58.8,80.54551003,79.67888828,10.62638285,1016.75954,-29.18,0.48,FALSE,,
41:58.9,80.48943313,79.56397281,10.5943389,1016.918551,-30.5,0.47,FALSE,,
41:59.1,80.39063096,79.36113895,10.53025101,1016.872518,-30.12,0.47,FALSE,,
41:59.2,80.36392767,79.35437689,10.46921492,1016.78319,-29.37,0.47,FALSE,,
41:59.4,80.50278477,79.57073302,10.81406882,1016.805558,-29.56,0.03,FALSE,,
41:59.5,80.71641108,79.75999477,11.31761654,1016.76073,-29.19,0.48,FALSE,,
41:59.7,80.73243305,79.92893936,11.23979553,1016.818401,-29.67,0.48,FALSE,,
41:59.8,80.77248798,79.98299386,11.23979553,1016.858364,-30,0.49,FALSE,,
42:00.0,80.6443122,79.91542515,11.08415351,1016.871676,-30.11,0.48,FALSE,,
42:00.1,80.63096056,79.81406105,11.03379873,1016.880954,-30.19,0.47,FALSE,,
42:00.3,80.61493858,79.58425326,11.00480659,1016.760825,-29.19,0,FALSE,,
42:00.4,80.51613642,79.44227892,10.78202487,1016.94158,-30.69,0.1,FALSE,,
42:00.6,80.44670787,79.24617594,10.76676585,1016.921272,-30.52,0.47,FALSE,,
42:00.7,80.3479057,79.10413893,10.74998093,1016.844168,-29.88,1.79,FALSE,,
42:00.9,80.21972992,79.016198,10.65384909,1016.866471,-30.07,1.62,FALSE,,
42:01.0,79.99542229,78.92824689,10.51194018,1016.918107,-30.49,1.17,FALSE,,
42:01.2,79.80849928,78.82675217,10.51041428,1016.87519,-30.14,0.06,FALSE,,
42:01.3,79.72304875,78.68463668,10.66605631,1016.948664,-30.75,0.47,FALSE,,
42:01.5,79.62691691,78.50187742,10.58823529,1016.982485,-31.03,0.47,FALSE,,
42:01.6,79.56816968,78.31907369,10.77286946,1016.944239,-30.71,0.47,FALSE,,
42:01.8,79.6536202,78.12267916,10.94987411,1016.979169,-31,1.71,FALSE,,
