time,temp31,temp180,humi,pressure,altitude,smoke,fire_alarm,,
58:04.7,22.8423743,22.62019987,65.46272984,1016.258957,-25.02,0.16,FALSE,,
58:04.8,22.86907759,22.62820109,65.47646296,1016.252912,-24.97,1.17,FALSE,,
58:05.0,22.86907759,22.62019987,65.49629969,1016.288862,-25.27,2.49,FALSE,,
58:05.1,22.85572595,22.62019987,65.5039292,1016.23279,-24.8,1.58,FALSE,,
58:05.3,22.86907759,22.6041963,65.51766232,1016.192542,-24.47,1.45,FALSE,,
58:05.4,22.85572595,22.6041963,65.56343938,1016.207494,-24.59,0.38,FALSE,,
58:05.6,22.86907759,22.62019987,65.56496529,1016.244004,-24.9,0,FALSE,,
58:05.7,22.86907759,22.62019987,65.54665446,1016.262695,-25.05,0.03,FALSE,,
58:05.9,22.85572595,22.62019987,65.55428397,1016.225314,-24.74,0.2,FALSE,,
58:06.0,22.8423743,22.62019987,65.58175021,1016.273909,-25.15,1.35,FALSE,,
58:06.2,22.86907759,22.62019987,65.61532006,1016.23279,-24.8,1.65,FALSE,,
58:06.3,22.88509957,22.62019987,65.61837186,1016.244004,-24.9,1.47,FALSE,,
58:06.5,22.85572595,22.62019987,65.62447547,1016.277647,-25.18,0.88,FALSE,,
58:06.7,22.8423743,22.6041963,65.62905318,1016.211232,-24.62,0.72,FALSE,,
58:06.8,22.86907759,22.6041963,65.65651942,1016.188804,-24.44,0,FALSE,,
58:07.0,22.85572595,22.62019987,65.7114519,1016.258957,-25.02,0.1,FALSE,,
58:07.1,22.85572595,22.62019987,65.7114519,1016.296338,-25.33,1.1,FALSE,,
58:07.3,22.85572595,22.6041963,65.7114519,1016.222446,-24.72,1.68,FALSE,,
58:07.4,22.86907759,22.6041963,65.74349584,1016.222446,-24.72,1.58,FALSE,,
58:07.6,22.85572595,22.62019987,65.77096208,1016.2926,-25.3,1.44,FALSE,,
58:07.7,22.85572595,22.62019987,65.79232471,1016.288862,-25.27,0.21,FALSE,,
58:07.9,22.8423743,22.62820109,65.79842832,1016.29777,-25.34,0,FALSE,,
58:08.0,22.86907759,22.62019987,65.81521324,1016.262695,-25.05,0.14,FALSE,,
58:08.2,22.86907759,22.62019987,65.8533608,1016.262695,-25.05,0.92,FALSE,,
58:08.3,22.86907759,22.62019987,65.84420539,1016.266433,-25.08,1.65,FALSE,,
58:08.5,22.85572595,22.6041963,65.89303426,1016.222446,-24.72,1.62,FALSE,,
58:08.6,22.8423743,22.6041963,65.9205005,1016.241136,-24.87,1.44,FALSE,,
58:08.8,22.85572595,22.62019987,65.9220264,1016.341195,-25.7,0.55,FALSE,,
58:08.9,22.86907759,22.62820109,65.91592279,1016.301509,-25.37,0,FALSE,,
58:09.1,22.85572595,22.62019987,65.97238117,1016.236528,-24.83,0.03,FALSE,,
58:09.2,22.86907759,22.62820109,65.97543297,1016.226745,-24.75,0.2,FALSE,,
58:09.4,22.88509957,22.62820109,65.97695888,1016.271603,-25.13,1.47,FALSE,,
58:09.5,22.85572595,22.62820109,66.03036545,1016.27908,-25.19,1.65,FALSE,,
58:09.7,22.86907759,22.62820109,66.00442512,1016.25665,-25,1.56,FALSE,,
58:09.9,22.86907759,22.62820109,66.04409857,1016.25665,-25,1.02,FALSE,,
58:10.0,22.85572595,22.62019987,66.0593576,1016.206623,-24.59,0,FALSE,,
58:10.2,22.85572595,22.62019987,66.05020218,1016.221576,-24.71,0.72,FALSE,,
58:10.3,22.86907759,22.62019987,66.07309071,1016.236528,-24.83,0.14,FALSE,,
58:10.5,22.85572595,22.63620193,66.10971237,1016.261819,-25.04,0.82,FALSE,,
58:10.6,22.86907759,22.62820109,66.11276417,1016.241698,-24.88,1.65,FALSE,,
58:10.8,22.85572595,22.62820109,66.12191958,1016.230483,-24.78,1.65,FALSE,,
58:10.9,22.85572595,22.62019987,66.15091173,1016.217838,-24.68,1.33,FALSE,,
58:11.1,22.8423743,22.63620193,66.17837797,1016.25808,-25.01,0.88,FALSE,,
58:11.2,22.85572595,22.62820109,66.131075,1016.204316,-24.57,0,FALSE,,
58:11.4,22.86907759,22.62820109,66.16311894,1016.193101,-24.47,0.27,FALSE,,
58:11.5,22.86907759,22.62820109,66.2043183,1016.226745,-24.75,1.37,FALSE,,
58:11.7,22.88509957,22.62820109,66.18753338,1016.200578,-24.54,1.68,FALSE,,
58:11.8,22.88509957,22.62820109,66.23636225,1016.264127,-25.06,1.58,FALSE,,
58:12.0,22.91180285,22.62820109,66.24246586,1016.249174,-24.94,1.33,FALSE,,
58:12.1,22.89845121,22.62019987,66.24093996,1016.206623,-24.59,0.14,FALSE,,
58:12.3,22.92782483,22.62820109,66.26382849,1016.200578,-24.54,0,FALSE,,
58:12.4,22.96787976,22.62820109,66.28366522,1016.178149,-24.35,0.2,FALSE,,
58:12.6,22.95452811,22.64420239,66.28213931,1016.229602,-24.78,1.12,FALSE,,
58:12.7,22.95452811,22.65220248,66.2699321,1016.253458,-24.98,1.68,FALSE,,
58:12.9,22.94117647,22.66820152,66.29739834,1016.245089,-24.91,1.62,FALSE,,
58:13.1,22.96787976,22.67620047,66.30502785,1016.265203,-25.07,1.44,FALSE,,
58:13.2,22.98390173,22.67620047,66.29587243,1016.212863,-24.64,0.32,FALSE,,
58:13.4,22.98390173,22.69219726,66.32486458,1016.245607,-24.91,0,FALSE,,
58:13.5,22.96787976,22.69219726,66.36453803,1016.256823,-25,0.09,FALSE,,
58:13.7,22.98390173,22.69219726,66.36606394,1016.223174,-24.72,0.12,FALSE,,
58:13.8,22.96787976,22.70019508,66.35233082,1016.265716,-25.08,1.26,FALSE,,
58:14.0,22.95452811,22.70019508,66.37979706,1016.224589,-24.74,1.65,FALSE,,
58:14.1,22.98390173,22.7241863,66.41641871,1016.232561,-24.8,1.56,FALSE,,
58:14.3,22.98390173,22.74817414,66.40573739,1016.233038,-24.81,1.1,FALSE,,
58:14.4,22.96787976,22.78015267,66.39200427,1016.231156,-24.79,0,FALSE,,
58:14.6,22.96787976,22.8121252,66.42099641,1016.240463,-24.87,0,FALSE,,
58:14.7,22.96787976,22.83610067,66.45151446,1016.252099,-24.96,0.24,FALSE,,
58:14.9,23.02395666,22.84409174,66.47440299,1016.246001,-24.91,1.68,FALSE,,
58:15.0,23.06668193,22.85208244,66.49271382,1016.213721,-24.65,1.58,FALSE,,
58:15.2,23.06668193,22.87605229,66.50186923,1016.273952,-25.15,1.45,FALSE,,
58:15.3,23.09605554,22.8840415,66.57969024,1016.21174,-24.63,0.41,FALSE,,
58:15.5,23.15213245,22.90800687,66.60868238,1016.208364,-24.6,0,FALSE,,
58:15.6,23.17883574,22.92398192,66.65445945,1016.229795,-24.78,0.06,FALSE,,
58:15.8,23.1387808,22.93196888,66.69565881,1016.242379,-24.88,0.21,FALSE,,
58:16.0,23.16548409,22.9479417,66.8314641,1016.188983,-24.44,1.21,FALSE,,
58:16.1,23.15213245,22.95592754,66.87876707,1016.190339,-24.45,1.68,FALSE,,
58:16.3,23.1387808,22.95592754,66.88639658,1016.190339,-24.45,0.8,FALSE,,
58:16.4,23.17883574,22.96391302,66.93369955,1016.131836,-23.97,1.13,FALSE,,
58:16.6,23.17883574,22.98786721,66.99320974,1016.150847,-24.12,0,FALSE,,
58:16.7,23.16548409,23.00383482,67.02067597,1016.172243,-24.3,0,FALSE,,
58:16.9,23.17883574,23.02778343,67.05271992,1016.228645,-24.77,0.09,FALSE,,
58:17.0,23.17883574,23.01181806,67.08323796,1016.166102,-24.25,0.19,FALSE,,
58:17.2,23.20820935,23.01181806,67.11985962,1016.173585,-24.31,1.68,FALSE,,
58:17.3,23.23491264,23.01181806,67.13511864,1016.132429,-23.97,1.45,FALSE,,
58:17.5,23.20820935,23.02778343,67.13817044,1016.19123,-24.46,0.41,FALSE,,
58:17.6,23.23491264,23.01181806,67.16563668,1016.143653,-24.06,0,FALSE,,
58:17.8,23.23491264,23.04374732,67.20683604,1016.182677,-24.39,0.09,FALSE,,
58:17.9,23.20820935,23.04374732,67.18852522,1016.205127,-24.57,0.21,FALSE,,
58:18.1,23.23491264,23.05172871,67.22514687,1016.165301,-24.24,1.23,FALSE,,
58:18.2,23.25093462,23.05172871,67.19768063,1016.198977,-24.52,1.68,FALSE,,
58:18.4,23.26428626,23.05970973,67.25871672,1016.1816,-24.38,1.54,FALSE,,
58:18.5,23.2776379,23.08365055,67.25261311,1016.189325,-24.44,0.72,FALSE,,
58:18.7,23.29098955,23.08365055,67.27702754,1016.148163,-24.1,0.38,FALSE,,
58:18.8,23.29098955,23.08365055,67.27702754,1016.174357,-24.32,0.44,FALSE,,
58:19.0,23.32036316,23.09960925,67.33196002,1016.195713,-24.5,0.17,FALSE,,
58:19.2,23.33371481,23.09960925,67.33501183,1016.173261,-24.31,0.92,FALSE,,
58:19.3,23.30701152,23.11556647,67.34874495,1016.198353,-24.52,1.65,FALSE,,
58:19.5,23.34973678,23.12354452,67.3182269,1016.203412,-24.56,1.62,FALSE,,
58:19.6,23.34973678,23.1315222,67.37773709,1016.159819,-24.2,1.47,FALSE,,
58:19.8,23.34973678,23.14747646,67.3899443,1016.211096,-24.62,0.62,FALSE,,
58:19.9,23.36575875,23.15545304,67.37163348,1016.152524,-24.14,0,FALSE,,
58:20.1,23.36575875,23.17140508,67.42198825,1016.233734,-24.81,0.03,FALSE,,
58:20.2,23.3791104,23.17938055,67.41283284,1016.208839,-24.6,0.17,FALSE,,
58:20.4,23.40848402,23.17938055,67.41893645,1016.167668,-24.26,0.44,FALSE,,
58:20.5,23.40848402,23.17938055,67.44945449,1016.111526,-23.8,1.65,FALSE,,
58:20.7,23.40848402,23.20330474,67.44029908,1016.137881,-24.02,0.79,FALSE,,
58:20.8,23.40848402,23.21925235,67.46013581,1016.241537,-24.88,1.44,FALSE,,
58:21.0,23.44853895,23.22722561,67.46776532,1016.194169,-24.48,0.38,FALSE,,
58:21.1,23.46456092,23.22722561,67.45098039,1016.17171,-24.3,0,FALSE,,
58:21.3,23.46456092,23.25114316,67.50133516,1016.209268,-24.61,0.03,FALSE,,
58:21.4,23.46456092,23.24317101,67.47234302,1016.19675,-24.5,0.11,FALSE,,
58:21.6,23.50728618,23.24317101,67.48149844,1016.204237,-24.57,0.71,FALSE,,
58:21.7,23.49126421,23.25114316,67.47692073,1016.149374,-24.11,0.89,FALSE,,
58:21.9,23.50728618,23.27505741,67.48149844,1016.19066,-24.45,0.44,FALSE,,
58:22.0,23.52063783,23.2909984,67.51354238,1016.185732,-24.41,1.51,FALSE,,
58:22.2,23.53398947,23.29896834,67.51506828,1016.201984,-24.55,0.76,FALSE,,
58:22.3,23.53398947,23.2909984,67.54558633,1016.144551,-24.07,0,FALSE,,
58:22.5,23.54734112,23.29896834,67.56847486,1016.187009,-24.42,0,FALSE,,
58:22.7,23.53398947,23.29896834,67.61425193,1016.142083,-24.05,0.09,FALSE,,
58:22.8,23.56336309,23.32287597,67.62035554,1016.183341,-24.39,0.43,FALSE,,
58:23.0,23.59006638,23.32287597,67.60662242,1016.149644,-24.11,1.68,FALSE,,
58:23.1,23.63279164,23.32287597,67.60662242,1016.142156,-24.05,1.58,FALSE,,
58:23.3,23.66216526,23.33881256,67.61425193,1016.189622,-24.45,1.44,FALSE,,
58:23.4,23.6755169,23.35474768,67.5959411,1016.150965,-24.12,0.2,FALSE,,
58:23.6,23.70222019,23.37068133,67.62951095,1016.153487,-24.14,0,FALSE,,
58:23.7,23.7315938,23.38661352,67.6646067,1016.148512,-24.1,0.11,FALSE,,
58:23.9,23.7315938,23.39457907,67.64629587,1016.172235,-24.3,0.48,FALSE,,
58:24.0,23.7315938,23.41847351,67.6646067,1016.232161,-24.8,1.56,FALSE,,
58:24.2,23.77431907,23.41050906,67.62493324,1016.096099,-23.67,1.65,FALSE,,
58:24.3,23.75829709,23.41847351,67.65087358,1016.164754,-24.24,1.54,FALSE,,
58:24.5,23.77431907,23.43440131,67.6646067,1016.230912,-24.79,0.82,FALSE,,
58:24.6,23.80102235,23.43440131,67.69817655,1016.174737,-24.32,0,FALSE,,
58:24.8,23.814374,23.43440131,67.69207294,1016.144777,-24.07,0.11,FALSE,,
58:24.9,23.87312123,23.45829027,67.69359884,1016.182209,-24.38,1.51,FALSE,,
58:25.1,23.88647288,23.48217595,67.64782177,1016.17843,-24.35,1.65,FALSE,,
58:25.2,23.87312123,23.50605835,67.68444343,1016.133432,-23.98,1.56,FALSE,,
58:25.4,23.88647288,23.54585506,67.66918441,1016.177009,-24.34,0.93,FALSE,,
58:25.6,23.91317617,23.5617712,67.6646067,1016.194429,-24.48,0,FALSE,,
58:25.7,23.91317617,23.57768588,67.65239948,1016.129427,-23.95,0.09,FALSE,,
58:25.9,23.93186847,23.57768588,67.61882963,1016.129427,-23.95,1.51,FALSE,,
58:26.0,23.93186847,23.58564268,67.62798505,1016.096922,-23.68,1.68,FALSE,,
58:26.2,23.98794537,23.6095109,67.60051881,1016.156739,-24.17,1.58,FALSE,,
58:26.3,24.01464866,23.62542123,67.5272755,1016.132919,-23.97,1.44,FALSE,,
58:26.5,24.00129702,23.66519071,67.55168994,1016.135155,-23.99,0.34,FALSE,,
58:26.6,24.02800031,23.68109597,67.50896468,1016.160018,-24.2,0,FALSE,,
58:26.8,24.04402228,23.70495115,67.49065385,1016.081137,-23.54,0.09,FALSE,,
58:26.9,24.08674754,23.736753,67.44945449,1016.074609,-23.49,0.21,FALSE,,
58:27.1,24.11345083,23.77649719,67.43572137,1016.087957,-23.6,0.92,FALSE,,
58:27.2,24.14282444,23.82417833,67.42198825,1016.16239,-24.22,1.65,FALSE,,
58:27.4,24.12680247,23.84801404,67.35790036,1016.158356,-24.19,0.62,FALSE,,
58:27.5,24.14282444,23.86390272,67.40062562,1016.160655,-24.2,1.45,FALSE,,
58:27.7,24.15617609,23.86390272,67.35484855,1016.134415,-23.99,0.48,FALSE,,
58:27.8,24.16952773,23.87184652,67.36705577,1016.188042,-24.43,0,FALSE,,
58:28.0,24.19890135,23.86390272,67.32280461,1016.134415,-23.99,0.44,FALSE,,
58:28.1,24.21225299,23.86390272,67.25719081,1016.108174,-23.77,0.14,FALSE,,
58:28.3,24.21225299,23.87978997,67.2480354,1016.140454,-24.04,0.76,FALSE,,
58:28.4,24.21225299,23.89567578,67.19768063,1016.198972,-24.52,1.56,FALSE,,
58:28.6,24.29770352,23.89567578,67.20225834,1016.176478,-24.34,1.65,FALSE,,
58:28.7,24.33775845,23.90361814,67.15190356,1016.166372,-24.25,0.78,FALSE,,
58:28.9,24.35378042,23.90361814,67.13359274,1016.151376,-24.13,0.59,FALSE,,
58:29.1,24.35378042,23.91156015,67.14427405,1016.115024,-23.83,0,FALSE,,
58:29.2,24.38048371,23.92744309,67.15190356,1016.143537,-24.06,0,FALSE,,
58:29.4,24.39383536,23.93538402,67.16258488,1016.174662,-24.32,0.11,FALSE,,
58:29.5,24.45525292,23.9433246,67.18394751,1016.123304,-23.89,0.58,FALSE,,
58:29.7,24.48195621,23.9433246,67.1808957,1016.134552,-23.99,1.51,FALSE,,
58:29.8,24.45525292,23.95920468,67.15342947,1016.144306,-24.07,1.65,FALSE,,
58:30.0,24.51132982,23.98302211,67.14427405,1016.143927,-24.07,0.78,FALSE,,
58:30.1,24.51132982,23.99096054,67.1061265,1016.058804,-23.36,1.41,FALSE,,
58:30.3,24.53803311,24.01477369,67.09239338,1016.133396,-23.98,0.27,FALSE,,
58:30.4,24.53803311,24.03858362,67.04203861,1016.132978,-23.97,0,FALSE,,
58:30.6,24.55138476,24.06239035,66.99320974,1016.132544,-23.97,0.09,FALSE,,
58:30.7,24.56740673,24.07825972,66.94743267,1016.183502,-24.39,0.41,FALSE,,
58:30.9,24.55138476,24.08619387,66.90470741,1016.214605,-24.65,1.45,FALSE,,
58:31.0,24.59411002,24.09412767,66.84214542,1016.163195,-24.23,1.68,FALSE,,
58:31.2,24.63683528,24.09412767,66.7597467,1016.163195,-24.23,0.88,FALSE,,
58:31.3,24.65018692,24.11792692,66.74448768,1016.166476,-24.25,1.45,FALSE,,
58:31.5,24.67956054,24.12585929,66.63920043,1016.115055,-23.83,0.24,FALSE,,
58:31.6,24.70626383,24.13379131,66.61631189,1016.119893,-23.87,0.89,FALSE,,
58:31.8,24.7222858,24.14965428,66.5476463,1016.208336,-24.6,0,FALSE,,
58:31.9,24.73563745,24.14965428,66.48966201,1016.152071,-24.13,0.11,FALSE,,
58:32.1,24.76234073,24.13379131,66.42557412,1016.078633,-23.52,0.76,FALSE,,
58:32.2,24.79171435,24.13379131,66.37064164,1016.119893,-23.87,1.58,FALSE,,
58:32.4,24.82108797,24.13379131,66.30960555,1016.06363,-23.4,1.65,FALSE,,
58:32.5,24.87716487,24.15758523,66.25925078,1016.149402,-24.11,1.56,FALSE,,
58:32.7,24.95994507,24.17344607,66.23636225,1016.140309,-24.04,1.23,FALSE,,
58:32.9,25.09079118,24.19723468,66.2699321,1016.121026,-23.88,0.14,FALSE,,
58:33.0,25.13084611,24.2051635,66.32028687,1016.122098,-23.88,0.44,FALSE,,
58:33.2,25.17357137,24.22894785,66.35690852,1016.091537,-23.63,0,FALSE,,
58:33.3,25.2590219,24.25272902,66.46524758,1016.120987,-23.87,0.85,FALSE,,
58:33.5,25.30174716,24.2844323,66.56595712,1016.113956,-23.82,0.86,FALSE,,
58:33.6,25.3150988,24.31612992,66.72770275,1016.129411,-23.94,1.62,FALSE,,
58:33.8,25.3150988,24.33197662,66.84061952,1016.123994,-23.9,1.45,FALSE,,
58:33.9,25.35782406,24.36366579,66.93827726,1016.143161,-24.06,0.41,FALSE,,
58:34.1,25.40054932,24.3715872,66.99626154,1016.106667,-23.76,0,FALSE,,
58:34.2,25.37117571,24.39534933,67.02067597,1016.136031,-24,0.06,FALSE,,
58:34.4,25.37117571,24.40326933,67.05119402,1016.110787,-23.79,0.05,FALSE,,
58:34.5,25.35782406,24.39534933,67.0389868,1016.075982,-23.5,1.24,FALSE,,
58:34.7,25.38452735,24.39534933,66.94285496,1016.087241,-23.59,1.71,FALSE,,
58:34.8,25.40054932,24.38742897,66.83604181,1016.093719,-23.65,1.62,FALSE,,
58:35.0,25.41390097,24.39534933,66.77805753,1016.0985,-23.69,1.47,FALSE,,
58:35.1,25.42725261,24.40326933,66.70023651,1016.152071,-24.13,0.48,FALSE,,
58:35.3,25.44060426,24.41118899,66.63157092,1016.145591,-24.08,0,FALSE,,
58:35.4,25.45662623,24.40326933,66.58579385,1016.095774,-23.67,0.03,FALSE,,
58:35.6,25.46997787,24.41118899,66.4789807,1016.138085,-24.02,0.2,FALSE,,
58:35.7,25.49668116,24.40326933,66.35233082,1016.110787,-23.79,0.57,FALSE,,
58:35.9,25.46997787,24.41118899,66.30655375,1016.108059,-23.77,1.68,FALSE,,
58:36.1,25.53940642,24.41910829,66.2699321,1016.105329,-23.74,0.81,FALSE,,
58:36.2,25.51270314,24.43494584,66.18600748,1016.148659,-24.1,1.45,FALSE,,
58:36.4,25.52605478,24.43494584,66.11734188,1016.144906,-24.07,0,FALSE,,
58:36.5,25.53940642,24.44286409,66.00900282,1016.123404,-23.89,0,FALSE,,
58:36.7,25.58480201,24.43494584,65.89761196,1016.096111,-23.67,0.21,FALSE,,
58:36.8,25.58480201,24.44286409,65.81521324,1016.11965,-23.86,1.14,FALSE,,
58:37.0,25.59815366,24.44286409,65.71908141,1016.052087,-23.3,1.68,FALSE,,
58:37.1,25.62752728,24.45078199,65.66414893,1016.086885,-23.59,1.65,FALSE,,
58:37.3,25.67025254,24.46661673,65.59090562,1016.100173,-23.7,0.82,FALSE,,
58:37.4,25.67025254,24.47453358,65.59090562,1016.123707,-23.9,0,FALSE,,
58:37.6,25.68360418,24.46661673,65.53292134,1016.115188,-23.83,0,FALSE,,
58:37.7,25.7129778,24.49036623,65.51003281,1016.11071,-23.79,0.17,FALSE,,
58:37.9,25.75303273,24.49828202,65.52681773,1016.0967,-23.67,0.72,FALSE,,
58:38.0,25.73968109,24.51411256,65.54512856,1016.109969,-23.78,0.81,FALSE,,
58:38.2,25.75303273,24.51411256,65.53749905,1016.076182,-23.5,1.65,FALSE,,
58:38.3,25.73968109,24.51411256,65.53597314,1016.10246,-23.72,1.54,FALSE,,
58:38.5,25.7690547,24.52994171,65.53139544,1016.100706,-23.71,0.93,FALSE,,
58:38.6,25.75303273,24.53785576,65.47798886,1016.135492,-24,0,FALSE,,
58:38.8,25.78240635,24.5536828,65.42305638,1016.111201,-23.79,0.06,FALSE,,
58:38.9,25.7690547,24.5615958,65.35896849,1016.161001,-24.21,0.21,FALSE,,
58:39.1,25.79575799,24.5536828,65.30403601,1016.069902,-23.45,1.16,FALSE,,
58:39.3,25.79575799,24.5536828,65.20332647,1016.156254,-24.17,0.84,FALSE,,
58:39.4,25.80910964,24.53785576,65.13466087,1016.112966,-23.81,0.81,FALSE,,
58:39.6,25.83848325,24.53785576,65.07362478,1016.060406,-23.37,1.45,FALSE,,
58:39.7,25.83848325,24.54576945,65.03242542,1016.12147,-23.88,0.48,FALSE,,
58:39.9,25.86518654,24.53785576,64.99732967,1016.11672,-23.84,0,FALSE,,
58:40.0,25.86518654,24.53785576,65.0156405,1016.094194,-23.65,0,FALSE,,
58:40.2,25.89456016,24.5536828,65.07057298,1016.058639,-23.36,0.19,FALSE,,
58:40.3,25.89456016,24.5853327,65.11177234,1016.130178,-23.95,1.45,FALSE,,
58:40.5,25.88120851,24.57742075,65.13008316,1016.106663,-23.76,0.84,FALSE,,
58:40.6,25.89456016,24.60906647,65.17433433,1016.110599,-23.79,1.44,FALSE,,
58:40.8,25.89456016,24.65652459,65.17433433,1016.127718,-23.93,1.44,FALSE,,
58:40.9,25.92393378,24.67234118,65.1575494,1016.084591,-23.57,0.21,FALSE,,
58:41.1,25.92393378,24.70397019,65.1575494,1016.1598,-24.2,0,FALSE,,
58:41.2,25.95063706,24.70397019,65.06446937,1016.13351,-23.98,0.09,FALSE,,
58:41.4,25.95063706,24.70397019,65.06446937,1016.084686,-23.57,0.34,FALSE,,
58:41.5,25.96398871,24.70397019,65.05531395,1016.110976,-23.79,0.72,FALSE,,
58:41.7,26.02006561,24.69606346,65.10719463,1016.083726,-23.57,1.68,FALSE,,
58:41.8,26.06279088,24.71978261,65.16670481,1016.169229,-24.28,1.51,FALSE,,
58:42.0,26.06279088,24.70397019,65.30708782,1016.122243,-23.89,0.41,FALSE,,
58:42.1,26.04943923,24.71978261,65.44594491,1016.15045,-24.12,0,FALSE,,
58:42.3,26.07614252,24.70397019,65.63210498,1016.092198,-23.64,0.06,FALSE,,
58:42.4,26.15091173,24.70397019,65.79842832,1016.077175,-23.51,0.21,FALSE,,
58:42.6,26.19363699,24.70397019,65.95712215,1016.118487,-23.85,1.12,FALSE,,
58:42.8,26.20698863,24.68815638,66.14175631,1016.12032,-23.87,1.68,FALSE,,
58:42.9,26.22034028,24.68815638,66.23331044,1016.165386,-24.24,1.63,FALSE,,
58:43.1,26.23369192,24.67234118,66.37979706,1016.185987,-24.41,1.51,FALSE,,
58:43.2,26.23369192,24.67234118,66.41947051,1016.178476,-24.35,0.62,FALSE,,
58:43.4,26.24971389,24.67234118,66.411841,1016.178476,-24.35,0,FALSE,,
58:43.5,26.24971389,24.66443306,66.3416495,1016.166241,-24.25,0.11,FALSE,,
58:43.7,26.29243915,24.67234118,66.28213931,1016.140922,-24.04,0.52,FALSE,,
58:43.8,26.31914244,24.65652459,66.23636225,1016.063878,-23.4,1.54,FALSE,,
58:44.0,26.3057908,24.67234118,66.12191958,1016.155944,-24.17,0.82,FALSE,,
58:44.1,26.29243915,24.65652459,66.08682383,1016.120208,-23.87,1.58,FALSE,,
58:44.3,26.31914244,24.65652459,65.9937438,1016.082655,-23.56,1.26,FALSE,,
58:44.4,26.29243915,24.67234118,65.82589456,1016.095857,-23.67,0.07,FALSE,,
58:44.6,26.31914244,24.67234118,65.70992599,1016.084591,-23.57,0,FALSE,,
58:44.7,26.29243915,24.67234118,65.52224002,1016.088346,-23.6,0.09,FALSE,,
58:44.9,26.37521935,24.68024895,65.35896849,1016.085556,-23.58,0.82,FALSE,,
58:45.0,26.43129625,24.71187657,65.23842222,1016.153248,-24.14,1.65,FALSE,,
58:45.2,26.47402152,24.69606346,65.19722286,1016.068704,-23.44,1.65,FALSE,,
58:45.3,26.50339513,24.71187657,65.22163729,1016.119446,-23.86,1.47,FALSE,,
58:45.5,26.47402152,24.71978261,65.27656977,1016.086601,-23.59,0.25,FALSE,,
58:45.6,26.47402152,24.73559364,65.34523537,1016.111045,-23.79,0,FALSE,,
58:45.8,26.48737316,24.75140329,65.39101244,1016.109191,-23.78,0.06,FALSE,,
58:46.0,26.46066987,24.75140329,65.4367895,1016.094167,-23.65,0.2,FALSE,,
58:46.1,26.46066987,24.75140329,65.45815213,1016.120459,-23.87,1.65,FALSE,,
58:46.3,26.4446479,24.75140329,65.42153048,1016.067874,-23.43,1.65,FALSE,,
58:46.4,26.4446479,24.75140329,65.33150225,1016.082898,-23.56,1.54,FALSE,,
58:46.6,26.47402152,24.75140329,65.25673304,1016.075386,-23.5,0.73,FALSE,,
58:46.7,26.46066987,24.73559364,65.2246891,1016.06973,-23.45,0,FALSE,,
58:46.9,26.46066987,24.75140329,65.12397955,1016.176801,-24.34,0.16,FALSE,,
58:47.0,26.47402152,24.75140329,65.07515068,1016.124215,-23.9,0.8,FALSE,,
58:47.2,26.47402152,24.75140329,65.00495918,1016.090411,-23.62,0.89,FALSE,,
58:47.3,26.47402152,24.76721155,64.98359655,1016.092305,-23.64,1.65,FALSE,,
58:47.5,26.50339513,24.77511516,64.89662013,1016.089493,-23.61,1.51,FALSE,,
58:47.6,26.46066987,24.78301842,64.85999847,1016.120487,-23.87,0.64,FALSE,,
58:47.8,26.47402152,24.77511516,64.81269551,1016.097006,-23.68,0,FALSE,,
58:47.9,26.50339513,24.77511516,64.70740826,1016.085737,-23.58,0.5,FALSE,,
58:48.1,26.48737316,24.76721155,64.65247578,1016.103573,-23.73,1.54,FALSE,,
58:48.2,26.48737316,24.76721155,64.59296559,1016.096061,-23.67,0.82,FALSE,,
58:48.4,26.53009842,24.75140329,64.51972229,1016.045337,-23.25,0.77,FALSE,,
58:48.5,26.53009842,24.76721155,64.43884947,1016.092305,-23.64,1.02,FALSE,,
58:48.7,26.51674678,24.75930759,64.40680552,1016.053797,-23.32,0,FALSE,,
58:48.8,26.54345006,24.76721155,64.34119173,1016.141136,-24.04,0,FALSE,,
58:49.0,26.55947204,24.77511516,64.28320745,1016.149594,-24.11,0.17,FALSE,,
58:49.2,26.58617533,24.76721155,64.22827497,1016.088549,-23.61,0.41,FALSE,,
58:49.3,26.55947204,24.76721155,64.19470512,1016.096061,-23.67,1.65,FALSE,,
58:49.5,26.55947204,24.75930759,64.1123064,1016.038772,-23.19,0.45,FALSE,,
58:49.6,26.57282368,24.77511516,64.06347753,1016.093249,-23.64,1.26,FALSE,,
58:49.8,26.55947204,24.77511516,63.95208667,1016.100762,-23.71,0.09,FALSE,,
58:49.9,26.58617533,24.77511516,63.87579156,1016.160863,-24.21,0,FALSE,,
58:50.1,26.55947204,24.77511516,63.74761578,1016.093249,-23.64,0.09,FALSE,,
58:50.2,26.57282368,24.76721155,63.64080262,1016.058499,-23.36,0.48,FALSE,,
58:50.4,26.54345006,24.77511516,63.51262684,1016.1233,-23.89,1.54,FALSE,,
58:50.5,26.55947204,24.75140329,63.416495,1016.079142,-23.53,1.62,FALSE,,
58:50.7,26.55947204,24.76721155,63.30357824,1016.099817,-23.7,1.54,FALSE,,
58:50.8,26.53009842,24.76721155,63.21965362,1016.133623,-23.98,1.03,FALSE,,
58:51.0,26.54345006,24.75140329,63.1387808,1016.105435,-23.75,0.44,FALSE,,
